order_id,region,UPDATE REGION,category,sales,discount,Discount value,quantity,order_date,delivery_date,customer_type,payment_mode,profit,Update city,city,Net revenue
ORD112629,North,SOUTH,Personal Care,1527.08,0.39,595.5612,1,2/27/2023,03-05-2023,Member,Card,92.82,Pune,Pune,931.5188
ORD112630,West,EAST,Clothing,2951.06,0.5,1475.53,8,11/18/2024,11/25/2024,Regular,UPI,381.88,Chennai,Chennai,1475.53
ORD112631,North,WEST,Electronics,3649.05,0.37,1350.1485,1,05-12-2024,5/18/2024,Member,UPI,584.08,Hyderabad,Hyderabad,2298.9015
ORD112632,North,NORTH,Personal Care,438.46,0.11,48.2306,9,03-10-2024,3/13/2024,Regular,Cash,75.38,Chennai,Chennai,390.2294
ORD112633,North,SOUTH,Home Care,4423.6,0.35,1548.26,4,01-01-2024,01-03-2024,Member,Card,1289.04,Pune,Pune,2875.34
ORD112634,North,EAST,Personal Care,1456.75,0.31,451.5925,3,06-11-2024,06-12-2024,Member,Card,183.84,Chennai,Chennai,1005.1575
ORD112635,South,WEST,Grocery,1968.6,0.11,216.546,7,08-12-2023,8/15/2023,Member,Card,127.54,Chennai,Chennai,1752.054
ORD112636,North,NORTH,Electronics,1751.48,0.12,210.1776,8,03-03-2023,03-09-2023,New,Card,140.15,Pune,Pune,1541.3024
ORD112637,North,SOUTH,Grocery,4215.19,0.33,1391.0127,5,03-08-2024,3/13/2024,Member,Card,582.33,Bangalore,Bangalore,2824.1773
ORD112638,South,EAST,Electronics,936.2,0.4,374.48,3,8/23/2024,8/26/2024,New,Card,229.02,Delhi,Delhi,561.72
ORD112639,South,WEST,Home Care,240.5,0.38,91.39,4,10/16/2024,10/19/2024,Regular,Card,48.53,Delhi,Delhi,149.11
ORD112640,West,NORTH,Clothing,4861.83,0.3,1458.549,6,06-11-2024,6/13/2024,New,Cash,1193.52,Pune,Pune,3403.281
ORD112641,East,SOUTH,Clothing,4905.1,0.47,2305.397,5,7/28/2023,08-03-2023,Member,Cash,1371.54,Hyderabad,Hyderabad,2599.703
ORD112642,North,EAST,Electronics,1362.69,0.37,504.1953,4,1/27/2023,1/28/2023,New,UPI,109.3,Chennai,Chennai,858.4947
ORD112643,North,WEST,Personal Care,145.83,0.27,39.3741,3,07-12-2024,7/15/2024,Member,Card,26.52,Bangalore,Bangalore,106.4559
ORD112644,North,NORTH,Grocery,3264.99,0.41,1338.6459,6,06-03-2023,06-04-2023,New,Cash,673.15,Pune,Pune,1926.3441
ORD112645,West,SOUTH,Home Care,3277.47,0.15,491.6205,7,3/31/2024,04-01-2024,Regular,Card,505.41,Mumbai,Mumbai,2785.8495
ORD112646,North,EAST,Personal Care,4707.75,0.13,612.0075,2,2/29/2024,03-02-2024,New,UPI,768.34,Chennai,Chennai,4095.7425
ORD112647,East,WEST,Clothing,1562.51,0.49,765.6299,6,12/27/2023,01-02-2024,Member,Card,111.06,Mumbai,Mumbai,796.8801
ORD112648,South,NORTH,Personal Care,1028.57,0.47,483.4279,3,10-12-2024,10/18/2024,New,Card,66.51,Bangalore,Bangalore,545.1421
ORD112649,West,SOUTH,Grocery,3120.27,0.44,1372.9188,8,04-01-2023,04-03-2023,Member,Card,189.53,Bangalore,Bangalore,1747.3512
ORD112650,South,EAST,Clothing,2861.99,0.11,314.8189,2,06-04-2024,06-11-2024,Member,Card,612.22,Mumbai,Mumbai,2547.1711
ORD112651,North,WEST,Electronics,3616.91,0.29,1048.9039,5,07-01-2023,07-06-2023,Regular,Cash,272.03,Chennai,Chennai,2568.0061
ORD112652,North,NORTH,Home Care,4437.12,0.27,1198.0224,8,06-06-2024,6/13/2024,Member,Cash,630.62,Mumbai,Mumbai,3239.0976
ORD112653,North,SOUTH,Home Care,2842.75,0.1,284.275,9,06-02-2024,06-07-2024,Member,Card,793.89,Pune,Pune,2558.475
ORD112654,East,EAST,Clothing,835.37,0.22,183.7814,7,6/23/2024,6/26/2024,Regular,Card,76.8,Chennai,Chennai,651.5886
ORD112655,East,WEST,Electronics,3030.83,0.23,697.0909,9,03-03-2023,03-08-2023,Member,Card,509.82,Hyderabad,Hyderabad,2333.7391
ORD112656,West,NORTH,Grocery,1933.1,0.12,231.972,9,11-06-2024,11/13/2024,New,Card,449.18,Delhi,Delhi,1701.128
ORD112657,South,SOUTH,Home Care,2318.4,0.48,1112.832,8,9/18/2024,9/24/2024,Regular,UPI,259.45,Hyderabad,Hyderabad,1205.568
ORD112658,North,EAST,Clothing,4801.47,0.25,1200.3675,7,3/14/2023,3/16/2023,Regular,Card,266.29,Mumbai,Mumbai,3601.1025
ORD112659,North,WEST,Home Care,2819.24,0.26,733.0024,6,04-09-2023,4/14/2023,Member,Cash,689.22,Delhi,Delhi,2086.2376
ORD112660,North,NORTH,Electronics,833.27,0.3,249.981,3,12-03-2024,12-08-2024,Member,Card,193.47,Mumbai,Mumbai,583.289
ORD112661,North,SOUTH,Grocery,2271.48,0.44,999.4512,8,11-03-2023,11-08-2023,Regular,Card,670.08,Hyderabad,Hyderabad,1272.0288
ORD112662,East,EAST,Electronics,1219.31,0.27,329.2137,3,7/24/2023,7/30/2023,New,UPI,245.84,Mumbai,Mumbai,890.0963
ORD112663,South,WEST,Personal Care,763.86,0.27,206.2422,9,08-02-2024,08-03-2024,Member,Card,97.23,Chennai,Chennai,557.6178
ORD112664,South,NORTH,Electronics,3589.95,0.12,430.794,9,9/23/2023,9/28/2023,New,UPI,295.91,Delhi,Delhi,3159.156
ORD112665,West,SOUTH,Electronics,3179.99,0.3,953.997,9,1/13/2024,1/15/2024,Member,Card,237.63,Pune,Pune,2225.993
ORD112666,East,EAST,Home Care,2539.17,0.19,482.4423,4,6/21/2024,6/28/2024,Member,Cash,531.89,Hyderabad,Hyderabad,2056.7277
ORD112667,North,WEST,Electronics,2173.87,0.32,695.6384,9,3/26/2024,3/27/2024,Regular,UPI,298.54,Bangalore,Bangalore,1478.2316
ORD112668,South,NORTH,Clothing,1678.87,0.15,251.8305,2,10/18/2024,10/23/2024,Regular,Card,433.11,Pune,Pune,1427.0395
ORD112669,South,SOUTH,Home Care,531.24,0.36,191.2464,1,10/28/2024,11-02-2024,New,Card,43.1,Delhi,Delhi,339.9936
ORD112670,East,EAST,Home Care,1566.42,0.31,485.5902,8,10-05-2023,10-07-2023,Regular,Cash,455.83,Bangalore,Bangalore,1080.8298
ORD112671,West,WEST,Personal Care,4208.13,0.24,1009.9512,6,09-11-2024,9/14/2024,New,Cash,273.33,Delhi,Delhi,3198.1788
ORD112672,West,NORTH,Clothing,3940.01,0.05,197.0005,9,07-01-2024,07-03-2024,New,Cash,967.11,Hyderabad,Hyderabad,3743.0095
ORD112673,North,SOUTH,Electronics,4864.36,0.31,1507.9516,9,3/31/2024,04-04-2024,Regular,Card,1189.22,Bangalore,Bangalore,3356.4084
ORD112674,West,EAST,Personal Care,3314.73,0.43,1425.3339,3,4/18/2024,4/20/2024,New,Cash,673.87,Delhi,Delhi,1889.3961
ORD112675,South,WEST,Clothing,2812.83,0.09,253.1547,2,6/30/2023,07-03-2023,Regular,Cash,838.62,Hyderabad,Hyderabad,2559.6753
ORD112676,West,NORTH,Personal Care,1550.62,0.04,62.0248,7,09-12-2023,9/14/2023,New,UPI,79.28,Delhi,Delhi,1488.5952
ORD112677,North,SOUTH,Grocery,476.62,0.02,9.5324,5,12/15/2023,12/16/2023,New,UPI,79.26,Bangalore,Bangalore,467.0876
ORD112678,South,EAST,Electronics,3128.29,0.02,62.5658,6,10/30/2024,10/31/2024,Member,Card,239.14,Delhi,Delhi,3065.7242
ORD112679,West,WEST,Personal Care,2491.99,0.42,1046.6358,5,12/23/2023,12/25/2023,Regular,Cash,445.35,Bangalore,Bangalore,1445.3542
ORD112680,West,NORTH,Grocery,3819.47,0.36,1375.0092,4,05-03-2023,05-10-2023,Regular,Cash,377.77,Delhi,Delhi,2444.4608
ORD112681,East,SOUTH,Electronics,2118.1,0.1,211.81,1,11-10-2023,11-11-2023,Regular,Card,342.29,Delhi,Delhi,1906.29
ORD112682,North,EAST,Personal Care,4929.2,0.46,2267.432,4,9/28/2023,10-01-2023,Regular,Cash,293.32,Delhi,Delhi,2661.768
ORD112683,West,WEST,Personal Care,2048.3,0.07,143.381,3,07-01-2023,07-05-2023,Member,Cash,334.52,Chennai,Chennai,1904.919
ORD112684,East,NORTH,Personal Care,1732.05,0.19,329.0895,3,12-02-2024,12-06-2024,Member,UPI,375.33,Chennai,Chennai,1402.9605
ORD112685,South,SOUTH,Personal Care,4367.83,0.23,1004.6009,5,2/26/2023,03-01-2023,Member,Cash,1178.21,Bangalore,Bangalore,3363.2291
ORD112686,East,EAST,Home Care,2037.98,0.04,81.5192,1,10-01-2024,10-06-2024,Member,Cash,574.39,Mumbai,Mumbai,1956.4608
ORD112687,East,WEST,Personal Care,4367.4,0.17,742.458,6,3/20/2023,3/25/2023,Regular,Card,604.19,Mumbai,Mumbai,3624.942
ORD112688,West,NORTH,Home Care,234.04,0.05,11.702,2,08-05-2024,08-09-2024,New,Cash,58.96,Chennai,Chennai,222.338
ORD112689,West,SOUTH,Home Care,3493.71,0.39,1362.5469,1,2/27/2023,2/28/2023,Regular,Card,942.63,Mumbai,Mumbai,2131.1631
ORD112690,West,EAST,Grocery,452.08,0.02,9.0416,8,03-08-2024,03-09-2024,Regular,Card,132.18,Chennai,Chennai,443.0384
ORD112691,East,WEST,Electronics,826.34,0.01,8.2634,3,5/20/2024,5/25/2024,Member,Card,132.13,Pune,Pune,818.0766
ORD112692,South,NORTH,Home Care,3530.37,0.37,1306.2369,6,2/21/2024,2/25/2024,Member,Cash,899.86,Bangalore,Bangalore,2224.1331
ORD112693,North,SOUTH,Clothing,1519.64,0.39,592.6596,2,07-11-2024,7/13/2024,Regular,Cash,174.9,Bangalore,Bangalore,926.9804
ORD112694,East,EAST,Home Care,1131.12,0.25,282.78,5,7/19/2024,7/25/2024,Regular,Card,273.55,Hyderabad,Hyderabad,848.34
ORD112695,West,WEST,Clothing,4027.48,0.16,644.3968,9,12/20/2024,12/22/2024,New,UPI,1006.46,Chennai,Chennai,3383.0832
ORD112696,North,NORTH,Grocery,4736.61,0.12,568.3932,7,3/26/2023,3/27/2023,Member,Cash,1247.73,Delhi,Delhi,4168.2168
ORD112697,South,SOUTH,Clothing,1238.67,0.06,74.3202,4,06-02-2024,06-05-2024,New,UPI,313.74,Chennai,Chennai,1164.3498
ORD112698,North,EAST,Grocery,1654.26,0.24,397.0224,3,05-06-2024,05-12-2024,Regular,Card,407.86,Delhi,Delhi,1257.2376
ORD112699,West,WEST,Grocery,3598.96,0.25,899.74,9,10-12-2023,10/19/2023,Member,UPI,794.36,Bangalore,Bangalore,2699.22
ORD112700,East,NORTH,Grocery,4094.94,0.23,941.8362,4,10-10-2024,10/15/2024,Regular,Card,318.36,Chennai,Chennai,3153.1038
ORD112701,East,SOUTH,Clothing,4995.9,0.39,1948.401,5,2/18/2023,2/19/2023,Member,Cash,714.47,Bangalore,Bangalore,3047.499
ORD112702,West,EAST,Clothing,1439.52,0.05,71.976,6,12/16/2023,12/22/2023,New,Card,160.83,Hyderabad,Hyderabad,1367.544
ORD112703,East,WEST,Grocery,2827.43,0.34,961.3262,5,03-10-2024,3/13/2024,New,UPI,447.45,Delhi,Delhi,1866.1038
ORD112704,West,NORTH,Grocery,756.69,0.2,151.338,9,4/26/2024,4/29/2024,Member,UPI,211.23,Chennai,Chennai,605.352
ORD112705,East,SOUTH,Electronics,1721.12,0.12,206.5344,1,11-07-2023,11/14/2023,New,Cash,350.26,Pune,Pune,1514.5856
ORD112706,East,EAST,Grocery,320.35,0.34,108.919,6,1/15/2024,1/22/2024,New,Card,22.74,Bangalore,Bangalore,211.431
ORD112707,East,WEST,Personal Care,1133.11,0.1,113.311,4,12-05-2024,12-12-2024,Regular,Card,141.25,Pune,Pune,1019.799
ORD112708,South,NORTH,Electronics,2582.07,0.12,309.8484,4,4/26/2024,05-01-2024,Member,Cash,678.99,Bangalore,Bangalore,2272.2216
ORD112709,South,SOUTH,Electronics,902.42,0.5,451.21,3,8/18/2024,8/21/2024,Regular,Card,129.79,Chennai,Chennai,451.21
ORD112710,West,EAST,Electronics,4457.98,0.44,1961.5112,5,04-05-2023,04-12-2023,New,Card,230.92,Chennai,Chennai,2496.4688
ORD112711,South,WEST,Personal Care,3580.51,0.35,1253.1785,8,06-10-2024,6/13/2024,Regular,Cash,873.14,Delhi,Delhi,2327.3315
ORD112712,West,NORTH,Electronics,235.91,0.16,37.7456,4,11/21/2024,11/27/2024,New,UPI,20.09,Pune,Pune,198.1644
ORD112713,North,SOUTH,Electronics,4395.84,0.27,1186.8768,7,02-03-2023,02-08-2023,New,Card,353.82,Pune,Pune,3208.9632
ORD112714,North,EAST,Clothing,4888.87,0.06,293.3322,8,08-03-2024,08-09-2024,Regular,Card,998.35,Mumbai,Mumbai,4595.5378
ORD112715,South,WEST,Clothing,2559.12,0.17,435.0504,5,08-02-2023,08-06-2023,Regular,Cash,491.97,Delhi,Delhi,2124.0696
ORD112716,North,NORTH,Grocery,1641.59,0.03,49.2477,1,01-12-2023,1/18/2023,Member,Card,230.24,Chennai,Chennai,1592.3423
ORD112717,North,SOUTH,Grocery,1390.98,0.31,431.2038,8,11/15/2024,11/17/2024,Member,UPI,141.76,Mumbai,Mumbai,959.7762
ORD112718,East,EAST,Home Care,528.36,0.43,227.1948,3,11-01-2024,11-05-2024,Regular,UPI,40.1,Pune,Pune,301.1652
ORD112719,East,WEST,Personal Care,2508.89,0.4,1003.556,4,5/30/2023,06-01-2023,New,Cash,201.72,Hyderabad,Hyderabad,1505.334
ORD112720,West,NORTH,Clothing,345.69,0.43,148.6467,7,8/28/2023,8/30/2023,New,Cash,80.87,Chennai,Chennai,197.0433
ORD112721,North,SOUTH,Grocery,2568.8,0.09,231.192,9,3/13/2023,3/18/2023,Member,Card,706.6,Chennai,Chennai,2337.608
ORD112722,West,EAST,Personal Care,1337.49,0.33,441.3717,4,07-11-2023,7/15/2023,Regular,Card,254.78,Bangalore,Bangalore,896.1183
ORD112723,West,WEST,Electronics,2434.52,0.48,1168.5696,4,8/17/2023,8/24/2023,Member,Cash,514.77,Hyderabad,Hyderabad,1265.9504
ORD112724,North,NORTH,Personal Care,2150.08,0.39,838.5312,6,10-11-2023,10/17/2023,Member,Card,630.6,Hyderabad,Hyderabad,1311.5488
ORD112725,South,SOUTH,Clothing,1595.06,0,0,9,04-03-2024,04-08-2024,Regular,Cash,85.99,Delhi,Delhi,1595.06
ORD112726,North,EAST,Home Care,2298.33,0.44,1011.2652,4,11/27/2023,12-03-2023,New,UPI,204.51,Mumbai,Mumbai,1287.0648
ORD112727,East,WEST,Clothing,2422.77,0.35,847.9695,8,4/15/2024,4/19/2024,Member,UPI,405.92,Delhi,Delhi,1574.8005
ORD112728,North,NORTH,Grocery,4185.09,0.06,251.1054,3,8/22/2023,8/25/2023,Regular,UPI,301.33,Pune,Pune,3933.9846
ORD112729,South,SOUTH,Grocery,3362.34,0.16,537.9744,2,11/29/2023,12-05-2023,Regular,Card,388.24,Bangalore,Bangalore,2824.3656
ORD112730,West,EAST,Personal Care,2222.47,0.06,133.3482,4,02-12-2023,2/13/2023,Regular,Cash,326.55,Hyderabad,Hyderabad,2089.1218
ORD112731,West,WEST,Clothing,4535.69,0.36,1632.8484,4,2/15/2024,2/19/2024,New,UPI,1027.41,Bangalore,Bangalore,2902.8416
ORD112732,East,NORTH,Grocery,3803.13,0,0,7,04-07-2023,04-11-2023,Regular,Card,315.77,Bangalore,Bangalore,3803.13
ORD112733,East,SOUTH,Electronics,471.01,0.23,108.3323,7,01-08-2024,1/15/2024,Member,Cash,94.4,Mumbai,Mumbai,362.6777
ORD112734,East,EAST,Electronics,853.35,0.5,426.675,9,8/24/2024,8/27/2024,Member,Card,53.72,Delhi,Delhi,426.675
ORD112735,West,WEST,Home Care,500.17,0.43,215.0731,2,8/23/2023,8/30/2023,Regular,UPI,80.93,Pune,Pune,285.0969
ORD112736,East,NORTH,Personal Care,1662.43,0.29,482.1047,4,2/24/2024,2/27/2024,New,Cash,124.14,Bangalore,Bangalore,1180.3253
ORD112737,North,SOUTH,Grocery,2234.67,0.35,782.1345,3,04-07-2023,4/14/2023,New,Cash,390.09,Mumbai,Mumbai,1452.5355
ORD112738,West,EAST,Home Care,2570.81,0.3,771.243,3,10/21/2023,10/23/2023,Regular,Card,395.59,Pune,Pune,1799.567
ORD112739,South,WEST,Electronics,4271.92,0.41,1751.4872,7,08-08-2024,08-09-2024,New,Cash,618.98,Chennai,Chennai,2520.4328
ORD112740,West,NORTH,Home Care,187.99,0.44,82.7156,6,09-09-2023,09-10-2023,Regular,Cash,47.58,Chennai,Chennai,105.2744
ORD112741,North,SOUTH,Home Care,2198.61,0.38,835.4718,3,01-03-2024,01-04-2024,New,Card,393.69,Hyderabad,Hyderabad,1363.1382
ORD112742,North,EAST,Grocery,2113.89,0.09,190.2501,8,02-10-2023,2/16/2023,New,Cash,249.31,Bangalore,Bangalore,1923.6399
ORD112743,East,WEST,Grocery,4742.63,0.19,901.0997,8,10/27/2023,10/31/2023,Regular,UPI,1200.92,Hyderabad,Hyderabad,3841.5303
ORD112744,West,NORTH,Grocery,1281.08,0.39,499.6212,7,11-04-2023,11-08-2023,Member,UPI,230.83,Mumbai,Mumbai,781.4588
ORD112745,West,SOUTH,Personal Care,699.79,0.41,286.9139,9,10/26/2023,10/31/2023,Member,Card,205.66,Pune,Pune,412.8761
ORD112746,West,EAST,Home Care,797.08,0.31,247.0948,3,01-01-2023,01-03-2023,Member,UPI,138.51,Hyderabad,Hyderabad,549.9852
ORD112747,South,WEST,Home Care,2648.7,0.36,953.532,5,04-03-2023,04-06-2023,Member,UPI,678.87,Delhi,Delhi,1695.168
ORD112748,East,NORTH,Personal Care,2015.43,0.09,181.3887,6,10-08-2023,10-11-2023,Member,UPI,101.46,Delhi,Delhi,1834.0413
ORD112749,North,SOUTH,Electronics,3795.3,0.19,721.107,9,06-01-2024,06-04-2024,Member,Cash,428.15,Pune,Pune,3074.193
ORD112750,North,EAST,Clothing,1683.59,0.27,454.5693,4,04-02-2024,04-07-2024,Regular,UPI,96.61,Chennai,Chennai,1229.0207
ORD112751,East,WEST,Electronics,727.01,0.49,356.2349,5,05-02-2024,05-07-2024,New,UPI,135.97,Bangalore,Bangalore,370.7751
ORD112752,North,NORTH,Personal Care,1995.69,0.4,798.276,9,02-11-2024,2/15/2024,Member,Cash,335.78,Delhi,Delhi,1197.414
ORD112753,North,SOUTH,Home Care,4426.87,0.1,442.687,4,10-02-2023,10-07-2023,Member,UPI,1060.68,Mumbai,Mumbai,3984.183
ORD112754,East,EAST,Home Care,2087.08,0.18,375.6744,2,05-01-2024,05-06-2024,New,Cash,163.21,Mumbai,Mumbai,1711.4056
ORD112755,North,WEST,Grocery,4184.78,0.11,460.3258,9,4/13/2023,4/16/2023,Regular,Cash,1078,Hyderabad,Hyderabad,3724.4542
ORD112756,West,NORTH,Grocery,1920.5,0.08,153.64,3,02-07-2024,2/13/2024,Regular,UPI,130.68,Mumbai,Mumbai,1766.86
ORD112757,South,SOUTH,Home Care,1478.79,0.06,88.7274,6,4/17/2023,4/23/2023,Regular,UPI,386.24,Mumbai,Mumbai,1390.0626
ORD112758,East,EAST,Home Care,3896.83,0.48,1870.4784,9,1/20/2024,1/25/2024,New,Cash,731.92,Pune,Pune,2026.3516
ORD112759,South,WEST,Grocery,1125.25,0.45,506.3625,3,8/18/2023,8/25/2023,Regular,UPI,81.94,Pune,Pune,618.8875
ORD112760,North,NORTH,Grocery,1235.97,0.24,296.6328,8,7/24/2023,7/31/2023,Member,Cash,71.37,Pune,Pune,939.3372
ORD112761,North,SOUTH,Electronics,344.08,0.27,92.9016,9,01-12-2024,1/14/2024,Member,Cash,85.83,Pune,Pune,251.1784
ORD112762,West,EAST,Home Care,1020.44,0.42,428.5848,3,6/27/2023,07-04-2023,Regular,Card,131.92,Delhi,Delhi,591.8552
ORD112763,East,WEST,Home Care,1956.2,0.32,625.984,3,04-08-2023,4/13/2023,New,UPI,560.02,Bangalore,Bangalore,1330.216
ORD112764,North,NORTH,Personal Care,2057.91,0.37,761.4267,4,7/23/2024,7/30/2024,Regular,Card,610.94,Delhi,Delhi,1296.4833
ORD112765,East,SOUTH,Electronics,2161.08,0.4,864.432,1,12-03-2023,12-09-2023,New,Card,541.42,Bangalore,Bangalore,1296.648
ORD112766,East,EAST,Clothing,2450.5,0.24,588.12,2,6/26/2023,07-02-2023,Member,Cash,589.54,Mumbai,Mumbai,1862.38
ORD112767,East,WEST,Clothing,2902.36,0.49,1422.1564,1,09-01-2024,09-02-2024,Member,Cash,664.67,Hyderabad,Hyderabad,1480.2036
ORD112768,East,NORTH,Clothing,1028.2,0.31,318.742,3,04-02-2023,04-07-2023,Regular,Card,102.51,Delhi,Delhi,709.458
ORD112769,East,SOUTH,Grocery,3108.33,0.32,994.6656,6,09-08-2023,09-12-2023,New,UPI,274.93,Delhi,Delhi,2113.6644
ORD112770,South,EAST,Clothing,1749.12,0.07,122.4384,8,5/16/2024,5/18/2024,Member,Card,264.29,Chennai,Chennai,1626.6816
ORD112771,West,WEST,Personal Care,3696.65,0.49,1811.3585,5,12/23/2023,12/28/2023,New,Card,1058.35,Hyderabad,Hyderabad,1885.2915
ORD112772,East,NORTH,Grocery,2830.3,0.04,113.212,8,08-04-2023,08-08-2023,Member,UPI,164.98,Bangalore,Bangalore,2717.088
ORD112773,South,SOUTH,Grocery,2815.92,0.49,1379.8008,6,03-07-2024,3/13/2024,Regular,Cash,718.45,Mumbai,Mumbai,1436.1192
ORD112774,North,EAST,Clothing,3458.89,0.46,1591.0894,1,12/17/2024,12/19/2024,Regular,Card,529.04,Pune,Pune,1867.8006
ORD112775,East,WEST,Grocery,1731.79,0.43,744.6697,3,6/21/2024,6/26/2024,Member,UPI,100.61,Hyderabad,Hyderabad,987.1203
ORD112776,North,NORTH,Electronics,2203.24,0.34,749.1016,2,5/15/2023,5/22/2023,Member,UPI,208.39,Mumbai,Mumbai,1454.1384
ORD112777,East,SOUTH,Electronics,2956.2,0.3,886.86,6,2/13/2023,2/15/2023,New,UPI,872.99,Hyderabad,Hyderabad,2069.34
ORD112778,South,EAST,Clothing,2165.62,0.5,1082.81,8,10/15/2024,10/21/2024,Member,Cash,549.62,Bangalore,Bangalore,1082.81
ORD112779,South,WEST,Personal Care,2276.86,0.49,1115.6614,6,2/21/2023,2/27/2023,Regular,UPI,585.22,Delhi,Delhi,1161.1986
ORD112780,South,NORTH,Grocery,1435.19,0.41,588.4279,4,11-02-2024,11-03-2024,Member,Card,268.74,Mumbai,Mumbai,846.7621
ORD112781,West,SOUTH,Home Care,1508.19,0.04,60.3276,4,12/15/2024,12/18/2024,Regular,UPI,90.28,Mumbai,Mumbai,1447.8624
ORD112782,North,EAST,Clothing,3524.89,0.19,669.7291,9,3/16/2023,3/21/2023,New,UPI,897.12,Pune,Pune,2855.1609
ORD112783,West,WEST,Grocery,120.98,0.43,52.0214,1,07-04-2023,07-06-2023,Member,Card,20.37,Chennai,Chennai,68.9586
ORD112784,East,NORTH,Clothing,566.92,0.35,198.422,2,2/21/2023,2/25/2023,Regular,UPI,129.65,Mumbai,Mumbai,368.498
ORD112785,North,SOUTH,Clothing,4749.17,0.06,284.9502,4,8/27/2023,8/28/2023,Regular,Card,1122.9,Delhi,Delhi,4464.2198
ORD112786,South,EAST,Personal Care,1016.39,0.17,172.7863,3,9/17/2024,9/20/2024,Regular,Cash,61.06,Pune,Pune,843.6037
ORD112787,North,WEST,Home Care,2148.79,0.01,21.4879,9,12-01-2024,12-05-2024,New,Cash,228.45,Hyderabad,Hyderabad,2127.3021
ORD112788,South,NORTH,Grocery,4263.46,0.45,1918.557,5,03-03-2023,03-04-2023,Regular,UPI,1100.95,Chennai,Chennai,2344.903
ORD112789,West,SOUTH,Clothing,100.5,0.37,37.185,8,12/26/2024,12/31/2024,New,Cash,17.37,Pune,Pune,63.315
ORD112790,West,EAST,Clothing,4633.38,0.22,1019.3436,4,11/28/2023,12-02-2023,New,Cash,268.49,Bangalore,Bangalore,3614.0364
ORD112791,South,WEST,Grocery,362.09,0.38,137.5942,4,06-08-2023,6/15/2023,Member,UPI,104.93,Mumbai,Mumbai,224.4958
ORD112792,South,NORTH,Clothing,937.26,0.47,440.5122,3,2/17/2024,2/19/2024,New,Card,191.68,Bangalore,Bangalore,496.7478
ORD112793,East,SOUTH,Clothing,242.61,0.14,33.9654,9,10/14/2023,10/20/2023,Member,Card,36.36,Pune,Pune,208.6446
ORD112794,West,EAST,Clothing,2645.65,0.14,370.391,2,06-07-2024,06-08-2024,Member,Card,728.04,Bangalore,Bangalore,2275.259
ORD112795,West,WEST,Electronics,4721.16,0.24,1133.0784,3,11-09-2023,11-10-2023,Member,Card,391.94,Mumbai,Mumbai,3588.0816
ORD112796,East,NORTH,Electronics,4211.28,0.35,1473.948,3,11-11-2024,11/16/2024,Regular,Card,1236.59,Chennai,Chennai,2737.332
ORD112797,West,SOUTH,Home Care,3234.77,0.5,1617.385,3,1/27/2023,1/28/2023,Member,UPI,371.82,Pune,Pune,1617.385
ORD112798,South,EAST,Personal Care,1008.89,0.08,80.7112,4,4/22/2024,4/25/2024,Regular,Cash,191.84,Bangalore,Bangalore,928.1788
ORD112799,North,WEST,Grocery,4361.03,0.17,741.3751,5,01-01-2024,01-03-2024,Member,Card,1109.9,Bangalore,Bangalore,3619.6549
ORD112800,North,NORTH,Personal Care,3798.4,0.18,683.712,6,02-12-2024,2/18/2024,Member,Cash,442.1,Bangalore,Bangalore,3114.688
ORD112801,West,SOUTH,Personal Care,1407.55,0.36,506.718,5,12-04-2023,12-09-2023,Regular,Card,172.8,Chennai,Chennai,900.832
ORD112802,East,EAST,Electronics,4044.94,0.44,1779.7736,9,02-12-2024,2/19/2024,Member,UPI,799.93,Pune,Pune,2265.1664
ORD112803,South,WEST,Home Care,4398.04,0.09,395.8236,7,3/17/2023,3/20/2023,Member,UPI,301.05,Pune,Pune,4002.2164
ORD112804,North,NORTH,Personal Care,3521.31,0.36,1267.6716,7,10/29/2024,11-03-2024,Regular,Cash,843.35,Bangalore,Bangalore,2253.6384
ORD112805,South,SOUTH,Personal Care,591.88,0.45,266.346,7,3/16/2023,3/21/2023,Regular,Cash,75.25,Pune,Pune,325.534
ORD112806,West,EAST,Clothing,4922.81,0.06,295.3686,7,9/16/2023,9/18/2023,Regular,Cash,1423.24,Hyderabad,Hyderabad,4627.4414
ORD112807,West,WEST,Grocery,472.4,0.32,151.168,2,12/23/2023,12/24/2023,Member,Cash,57.7,Hyderabad,Hyderabad,321.232
ORD112808,North,NORTH,Home Care,3306.92,0.1,330.692,8,5/29/2024,06-03-2024,New,UPI,943.47,Pune,Pune,2976.228
ORD112809,West,SOUTH,Grocery,641.57,0.22,141.1454,1,10-12-2023,10/16/2023,Regular,Cash,50.25,Chennai,Chennai,500.4246
ORD112810,East,EAST,Electronics,4536.53,0.06,272.1918,6,2/20/2024,2/22/2024,Member,Card,681.2,Chennai,Chennai,4264.3382
ORD112811,West,WEST,Personal Care,1814.89,0.34,617.0626,3,2/23/2023,2/25/2023,New,UPI,385.44,Hyderabad,Hyderabad,1197.8274
ORD112812,West,NORTH,Personal Care,2606.36,0.2,521.272,6,2/26/2024,03-04-2024,New,Card,300.66,Hyderabad,Hyderabad,2085.088
ORD112813,West,SOUTH,Grocery,975.93,0.28,273.2604,6,08-11-2023,8/15/2023,Member,UPI,230.96,Hyderabad,Hyderabad,702.6696
ORD112814,South,EAST,Electronics,2778.15,0.26,722.319,8,3/15/2024,3/17/2024,New,UPI,828.54,Mumbai,Mumbai,2055.831
